Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Daily/Nominal""), ""1000"")",Chrome 108.0.0.0,,,2022-12-21 00:03:48,2022-12-21 00:03:49,1.086s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""pulsa"", true)",Chrome 108.0.0.0,,,2022-12-21 00:03:49,2022-12-21 00:03:50,1.301s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1500"")",Chrome 108.0.0.0,,,2022-12-21 00:03:50,2022-12-21 00:03:51,0.862s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:03:51,2022-12-21 00:03:51,0.453s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:03:51,2022-12-21 00:03:52,0.647s,PASSED
,,,,,,,
Test Cases/BD006_DailyWithoutDeskripsi,Chrome 108.0.0.0,,,2022-12-21 00:03:52,2022-12-21 00:04:11,18.656s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:03:52,2022-12-21 00:03:54,1.370s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:03:54,2022-12-21 00:03:54,0.125s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:03:54,2022-12-21 00:03:57,3.552s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:03:57,2022-12-21 00:03:58,0.964s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:03:58,2022-12-21 00:03:59,0.702s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:03:59,2022-12-21 00:03:59,0.417s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:03:59,2022-12-21 00:04:03,3.144s,PASSED
"click(findTestObject(""ManageProduct/Daily""))",Chrome 108.0.0.0,,,2022-12-21 00:04:03,2022-12-21 00:04:03,0.650s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:04:03,2022-12-21 00:04:04,1.054s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:04:04,2022-12-21 00:04:05,1.105s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:04:05,2022-12-21 00:04:06,0.985s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000"")",Chrome 108.0.0.0,,,2022-12-21 00:04:06,2022-12-21 00:04:07,0.855s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""pulsa"", true)",Chrome 108.0.0.0,,,2022-12-21 00:04:07,2022-12-21 00:04:09,1.393s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1500"")",Chrome 108.0.0.0,,,2022-12-21 00:04:09,2022-12-21 00:04:09,0.814s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:04:09,2022-12-21 00:04:10,0.550s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:04:10,2022-12-21 00:04:11,0.641s,PASSED
,,,,,,,
Test Cases/BD007_DailyWithoutNominal,Chrome 108.0.0.0,,,2022-12-21 00:04:11,2022-12-21 00:04:29,18.744s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:04:11,2022-12-21 00:04:12,1.315s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:04:12,2022-12-21 00:04:12,0.136s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:04:12,2022-12-21 00:04:16,3.672s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:04:16,2022-12-21 00:04:17,0.874s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:04:17,2022-12-21 00:04:18,0.934s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:04:18,2022-12-21 00:04:18,0.316s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:04:18,2022-12-21 00:04:21,3.100s,PASSED
"click(findTestObject(""ManageProduct/Daily""))",Chrome 108.0.0.0,,,2022-12-21 00:04:21,2022-12-21 00:04:22,0.626s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:04:22,2022-12-21 00:04:23,1.034s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:04:23,2022-12-21 00:04:24,1.206s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:04:24,2022-12-21 00:04:25,0.885s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""pulsa 1000 Telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:04:25,2022-12-21 00:04:26,0.905s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""pulsa"", true)",Chrome 108.0.0.0,,,2022-12-21 00:04:26,2022-12-21 00:04:27,1.373s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1500"")",Chrome 108.0.0.0,,,2022-12-21 00:04:27,2022-12-21 00:04:28,0.912s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:04:28,2022-12-21 00:04:29,0.538s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:04:29,2022-12-21 00:04:29,0.629s,PASSED
,,,,,,,
Test Cases/BD008_DailyWithoutKategori,Chrome 108.0.0.0,,,2022-12-21 00:04:29,2022-12-21 00:04:48,18.390s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:04:30,2022-12-21 00:04:31,1.163s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:04:31,2022-12-21 00:04:31,0.124s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:04:31,2022-12-21 00:04:35,3.683s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:04:35,2022-12-21 00:04:35,0.914s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:04:35,2022-12-21 00:04:37,1.026s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:04:37,2022-12-21 00:04:37,0.481s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:04:37,2022-12-21 00:04:40,3.137s,PASSED
"click(findTestObject(""ManageProduct/Daily""))",Chrome 108.0.0.0,,,2022-12-21 00:04:40,2022-12-21 00:04:41,0.684s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:04:41,2022-12-21 00:04:42,0.950s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:04:42,2022-12-21 00:04:43,1.160s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:04:43,2022-12-21 00:04:44,1.024s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""pulsa 1000 Telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:04:44,2022-12-21 00:04:45,1.015s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000"")",Chrome 108.0.0.0,,,2022-12-21 00:04:45,2022-12-21 00:04:46,0.820s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1500"")",Chrome 108.0.0.0,,,2022-12-21 00:04:46,2022-12-21 00:04:47,0.816s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:04:47,2022-12-21 00:04:47,0.456s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:04:47,2022-12-21 00:04:48,0.660s,PASSED
,,,,,,,
Test Cases/BD009_DailyWithoutHarga,Chrome 108.0.0.0,,,2022-12-21 00:04:48,2022-12-21 00:05:06,18.173s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:04:48,2022-12-21 00:04:49,1.141s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:04:49,2022-12-21 00:04:49,0.117s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:04:49,2022-12-21 00:04:53,3.487s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:04:53,2022-12-21 00:04:54,0.917s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:04:54,2022-12-21 00:04:55,0.892s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:04:55,2022-12-21 00:04:55,0.520s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:04:55,2022-12-21 00:04:58,3.085s,PASSED
"click(findTestObject(""ManageProduct/Daily""))",Chrome 108.0.0.0,,,2022-12-21 00:04:58,2022-12-21 00:04:59,0.705s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:04:59,2022-12-21 00:05:00,1.031s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:05:00,2022-12-21 00:05:01,1.157s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:05:01,2022-12-21 00:05:02,0.891s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""pulsa 1000 Telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:05:02,2022-12-21 00:05:03,1.115s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000"")",Chrome 108.0.0.0,,,2022-12-21 00:05:03,2022-12-21 00:05:04,0.781s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""pulsa"", true)",Chrome 108.0.0.0,,,2022-12-21 00:05:04,2022-12-21 00:05:05,1.054s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:05:05,2022-12-21 00:05:05,0.404s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:05:05,2022-12-21 00:05:06,0.622s,PASSED
,,,,,,,
Test Cases/BD010_SearchDaily,Chrome 108.0.0.0,,,2022-12-21 00:05:06,2022-12-21 00:05:19,13.432s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:05:06,2022-12-21 00:05:07,1.103s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:05:07,2022-12-21 00:05:07,0.118s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:05:07,2022-12-21 00:05:11,3.422s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:05:11,2022-12-21 00:05:12,1.025s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:05:12,2022-12-21 00:05:13,1.011s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:05:13,2022-12-21 00:05:13,0.352s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:05:13,2022-12-21 00:05:16,3.013s,PASSED
"click(findTestObject(""ManageProduct/Daily""))",Chrome 108.0.0.0,,,2022-12-21 00:05:16,2022-12-21 00:05:17,0.775s,PASSED
"setText(findTestObject(""Daily/Search""), ""xl"")",Chrome 108.0.0.0,,,2022-12-21 00:05:17,2022-12-21 00:05:19,1.531s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:05:19,2022-12-21 00:05:19,0.831s,PASSED
,,,,,,,
Test Cases/BD012_ViewProductBills,Chrome 108.0.0.0,,,2022-12-21 00:05:19,2022-12-21 00:05:31,11.808s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:05:20,2022-12-21 00:05:21,1.271s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:05:21,2022-12-21 00:05:21,0.163s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:05:21,2022-12-21 00:05:25,3.447s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:05:25,2022-12-21 00:05:26,1.049s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:05:26,2022-12-21 00:05:26,0.904s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:05:26,2022-12-21 00:05:27,0.427s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:05:27,2022-12-21 00:05:30,3.022s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:05:30,2022-12-21 00:05:31,0.604s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:05:31,2022-12-21 00:05:31,0.638s,PASSED
,,,,,,,
Test Cases/BD014_AddProductBills,Chrome 108.0.0.0,,,2022-12-21 00:05:31,2022-12-21 00:06:10,39.298s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:05:31,2022-12-21 00:05:33,1.168s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:05:33,2022-12-21 00:05:33,0.123s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:05:33,2022-12-21 00:05:40,7.206s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:05:40,2022-12-21 00:05:41,1.062s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:05:41,2022-12-21 00:05:42,1.009s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:05:42,2022-12-21 00:05:43,0.544s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:05:43,2022-12-21 00:05:46,3.166s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:05:46,2022-12-21 00:05:46,0.660s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:05:46,2022-12-21 00:05:48,1.405s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:05:48,2022-12-21 00:05:49,1.096s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:05:49,2022-12-21 00:05:50,0.712s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Bootcamp QE"")",Chrome 108.0.0.0,,,2022-12-21 00:05:50,2022-12-21 00:05:50,0.897s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:05:50,2022-12-21 00:05:51,0.926s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Pendidikan"", true)",Chrome 108.0.0.0,,,2022-12-21 00:05:51,2022-12-21 00:05:53,1.122s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:05:53,2022-12-21 00:05:53,0.786s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:05:53,2022-12-21 00:05:54,0.516s,PASSED
"click(findTestObject(""Daily/Close""))",Chrome 108.0.0.0,,,2022-12-21 00:05:54,2022-12-21 00:06:10,16.036s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:06:10,2022-12-21 00:06:10,0.639s,PASSED
,,,,,,,
Test Cases/BD015_BillsWithoutGambar,Chrome 108.0.0.0,,,2022-12-21 00:06:10,2022-12-21 00:06:31,20.061s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:06:11,2022-12-21 00:06:12,1.253s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:06:12,2022-12-21 00:06:12,0.131s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:06:12,2022-12-21 00:06:16,3.928s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:06:16,2022-12-21 00:06:17,1.108s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:06:17,2022-12-21 00:06:18,0.966s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:06:18,2022-12-21 00:06:19,0.366s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:06:19,2022-12-21 00:06:22,3.203s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:06:22,2022-12-21 00:06:23,0.806s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:06:23,2022-12-21 00:06:24,1.297s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:06:24,2022-12-21 00:06:25,1.406s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Bootcamp QE"")",Chrome 108.0.0.0,,,2022-12-21 00:06:25,2022-12-21 00:06:26,0.858s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:06:26,2022-12-21 00:06:27,1.019s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Pendidikan"", true)",Chrome 108.0.0.0,,,2022-12-21 00:06:27,2022-12-21 00:06:28,1.277s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:06:28,2022-12-21 00:06:29,0.825s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:06:29,2022-12-21 00:06:30,0.605s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:06:30,2022-12-21 00:06:31,0.672s,PASSED
,,,,,,,
Test Cases/BD016_BillsWithoutKodeProduk,Chrome 108.0.0.0,,,2022-12-21 00:06:31,2022-12-21 00:06:53,22.737s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:06:31,2022-12-21 00:06:32,1.212s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:06:32,2022-12-21 00:06:32,0.132s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:06:32,2022-12-21 00:06:39,6.912s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:06:39,2022-12-21 00:06:40,1.073s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:06:40,2022-12-21 00:06:41,1.022s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:06:41,2022-12-21 00:06:42,0.424s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:06:42,2022-12-21 00:06:45,3.748s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:06:45,2022-12-21 00:06:46,0.720s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:06:46,2022-12-21 00:06:47,1.244s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:06:47,2022-12-21 00:06:48,1.077s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Bootcamp QE"")",Chrome 108.0.0.0,,,2022-12-21 00:06:48,2022-12-21 00:06:49,0.840s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:06:49,2022-12-21 00:06:50,0.789s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Pendidikan"", true)",Chrome 108.0.0.0,,,2022-12-21 00:06:50,2022-12-21 00:06:51,1.322s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:06:51,2022-12-21 00:06:52,0.783s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:06:52,2022-12-21 00:06:53,0.494s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:06:53,2022-12-21 00:06:53,0.622s,PASSED
,,,,,,,
Test Cases/BD017_BillsWihoutDeskripsi,Chrome 108.0.0.0,,,2022-12-21 00:06:53,2022-12-21 00:07:12,18.234s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:06:54,2022-12-21 00:06:55,1.097s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:06:55,2022-12-21 00:06:55,0.118s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:06:55,2022-12-21 00:06:58,3.507s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:06:58,2022-12-21 00:06:59,0.954s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:06:59,2022-12-21 00:07:00,0.665s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:07:00,2022-12-21 00:07:00,0.464s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:07:00,2022-12-21 00:07:04,3.172s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:07:04,2022-12-21 00:07:04,0.672s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:07:04,2022-12-21 00:07:05,0.989s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:07:05,2022-12-21 00:07:06,1.095s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:07:06,2022-12-21 00:07:07,0.960s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:07:07,2022-12-21 00:07:08,1.051s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Pendidikan"", true)",Chrome 108.0.0.0,,,2022-12-21 00:07:08,2022-12-21 00:07:10,1.273s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:07:10,2022-12-21 00:07:11,0.914s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:07:11,2022-12-21 00:07:11,0.410s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:07:11,2022-12-21 00:07:12,0.622s,PASSED
,,,,,,,
Test Cases/BD018_BillsWihoutNominal,Chrome 108.0.0.0,,,2022-12-21 00:07:12,2022-12-21 00:07:38,26.209s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:07:12,2022-12-21 00:07:13,1.326s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:07:13,2022-12-21 00:07:13,0.121s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:07:13,2022-12-21 00:07:25,11.264s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:07:25,2022-12-21 00:07:25,0.944s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:07:25,2022-12-21 00:07:26,0.818s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:07:26,2022-12-21 00:07:27,0.503s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:07:27,2022-12-21 00:07:30,3.065s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:07:30,2022-12-21 00:07:30,0.548s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:07:30,2022-12-21 00:07:31,1.083s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:07:31,2022-12-21 00:07:33,1.140s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:07:33,2022-12-21 00:07:33,0.811s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Bootcamp QE"")",Chrome 108.0.0.0,,,2022-12-21 00:07:33,2022-12-21 00:07:34,1.029s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Pendidikan"", true)",Chrome 108.0.0.0,,,2022-12-21 00:07:34,2022-12-21 00:07:36,1.242s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:07:36,2022-12-21 00:07:37,0.902s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:07:37,2022-12-21 00:07:37,0.521s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:07:37,2022-12-21 00:07:38,0.627s,PASSED
,,,,,,,
Test Cases/BD019_BillsWithoutKategori,Chrome 108.0.0.0,,,2022-12-21 00:07:38,2022-12-21 00:08:05,27.434s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:07:38,2022-12-21 00:07:39,1.161s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:07:39,2022-12-21 00:07:39,0.124s,PASSED
