Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Daily/Harga""), ""1500"")",Chrome 108.0.0.0,,,2022-12-21 00:41:29,2022-12-21 00:41:30,0.935s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:41:30,2022-12-21 00:41:30,0.444s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:41:30,2022-12-21 00:41:31,0.655s,PASSED
,,,,,,,
Test Cases/BD006_DailyWithoutDeskripsi,Chrome 108.0.0.0,,,2022-12-21 00:41:31,2022-12-21 00:41:50,19.048s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:41:31,2022-12-21 00:41:33,1.381s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:41:33,2022-12-21 00:41:33,0.126s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:41:33,2022-12-21 00:41:37,3.879s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:41:37,2022-12-21 00:41:38,0.910s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:41:38,2022-12-21 00:41:38,0.816s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:41:38,2022-12-21 00:41:39,0.463s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:41:39,2022-12-21 00:41:42,3.302s,PASSED
"click(findTestObject(""ManageProduct/Daily""))",Chrome 108.0.0.0,,,2022-12-21 00:41:42,2022-12-21 00:41:43,0.720s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:41:43,2022-12-21 00:41:44,1.074s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:41:44,2022-12-21 00:41:45,1.060s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:41:45,2022-12-21 00:41:46,0.839s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000"")",Chrome 108.0.0.0,,,2022-12-21 00:41:46,2022-12-21 00:41:47,0.955s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""pulsa"", true)",Chrome 108.0.0.0,,,2022-12-21 00:41:47,2022-12-21 00:41:48,1.317s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1500"")",Chrome 108.0.0.0,,,2022-12-21 00:41:48,2022-12-21 00:41:49,0.812s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:41:49,2022-12-21 00:41:49,0.449s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:41:49,2022-12-21 00:41:50,0.627s,PASSED
,,,,,,,
Test Cases/BD007_DailyWithoutNominal,Chrome 108.0.0.0,,,2022-12-21 00:41:50,2022-12-21 00:42:09,18.704s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:41:50,2022-12-21 00:41:52,1.442s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:41:52,2022-12-21 00:41:52,0.134s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:41:52,2022-12-21 00:41:55,3.445s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:41:55,2022-12-21 00:41:56,1.042s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:41:56,2022-12-21 00:41:57,1.021s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:41:57,2022-12-21 00:41:58,0.510s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:41:58,2022-12-21 00:42:01,2.980s,PASSED
"click(findTestObject(""ManageProduct/Daily""))",Chrome 108.0.0.0,,,2022-12-21 00:42:01,2022-12-21 00:42:01,0.611s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:42:01,2022-12-21 00:42:02,1.029s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:42:02,2022-12-21 00:42:04,1.098s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:42:04,2022-12-21 00:42:05,1.019s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""pulsa 1000 Telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:42:05,2022-12-21 00:42:05,0.824s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""pulsa"", true)",Chrome 108.0.0.0,,,2022-12-21 00:42:05,2022-12-21 00:42:07,1.219s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1500"")",Chrome 108.0.0.0,,,2022-12-21 00:42:07,2022-12-21 00:42:08,0.883s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:42:08,2022-12-21 00:42:08,0.455s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:42:08,2022-12-21 00:42:09,0.700s,PASSED
,,,,,,,
Test Cases/BD008_DailyWithoutKategori,Chrome 108.0.0.0,,,2022-12-21 00:42:09,2022-12-21 00:42:29,20.112s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:42:09,2022-12-21 00:42:11,1.740s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:42:11,2022-12-21 00:42:11,0.206s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:42:11,2022-12-21 00:42:15,3.691s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:42:15,2022-12-21 00:42:16,1.024s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:42:16,2022-12-21 00:42:17,1.019s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:42:17,2022-12-21 00:42:17,0.381s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:42:17,2022-12-21 00:42:21,3.374s,PASSED
"click(findTestObject(""ManageProduct/Daily""))",Chrome 108.0.0.0,,,2022-12-21 00:42:21,2022-12-21 00:42:22,0.885s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:42:22,2022-12-21 00:42:23,1.188s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:42:23,2022-12-21 00:42:24,1.084s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:42:24,2022-12-21 00:42:25,0.775s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""pulsa 1000 Telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:42:25,2022-12-21 00:42:26,0.947s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000"")",Chrome 108.0.0.0,,,2022-12-21 00:42:26,2022-12-21 00:42:27,1.060s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1500"")",Chrome 108.0.0.0,,,2022-12-21 00:42:27,2022-12-21 00:42:27,0.856s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:42:27,2022-12-21 00:42:28,0.621s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:42:28,2022-12-21 00:42:29,0.686s,PASSED
,,,,,,,
Test Cases/BD009_DailyWithoutHarga,Chrome 108.0.0.0,,,2022-12-21 00:42:29,2022-12-21 00:42:48,19.364s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:42:29,2022-12-21 00:42:30,1.267s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:42:30,2022-12-21 00:42:31,0.177s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:42:31,2022-12-21 00:42:34,3.552s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:42:34,2022-12-21 00:42:35,0.957s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:42:35,2022-12-21 00:42:36,1.084s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:42:36,2022-12-21 00:42:37,0.416s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:42:37,2022-12-21 00:42:40,3.396s,PASSED
"click(findTestObject(""ManageProduct/Daily""))",Chrome 108.0.0.0,,,2022-12-21 00:42:40,2022-12-21 00:42:41,0.705s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:42:41,2022-12-21 00:42:42,1.031s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:42:42,2022-12-21 00:42:43,1.136s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:42:43,2022-12-21 00:42:44,1.079s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""pulsa 1000 Telkomsel"")",Chrome 108.0.0.0,,,2022-12-21 00:42:44,2022-12-21 00:42:45,1.055s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000"")",Chrome 108.0.0.0,,,2022-12-21 00:42:45,2022-12-21 00:42:46,0.847s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""pulsa"", true)",Chrome 108.0.0.0,,,2022-12-21 00:42:46,2022-12-21 00:42:47,1.276s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:42:47,2022-12-21 00:42:48,0.438s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:42:48,2022-12-21 00:42:48,0.640s,PASSED
,,,,,,,
Test Cases/BD010_SearchDaily,Chrome 108.0.0.0,,,2022-12-21 00:42:48,2022-12-21 00:43:02,13.929s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:42:48,2022-12-21 00:42:50,1.195s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:42:50,2022-12-21 00:42:50,0.126s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:42:50,2022-12-21 00:42:54,3.970s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:42:54,2022-12-21 00:42:55,0.984s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:42:55,2022-12-21 00:42:56,0.989s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:42:56,2022-12-21 00:42:56,0.504s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:42:56,2022-12-21 00:42:59,3.042s,PASSED
"click(findTestObject(""ManageProduct/Daily""))",Chrome 108.0.0.0,,,2022-12-21 00:42:59,2022-12-21 00:43:00,0.741s,PASSED
"setText(findTestObject(""Daily/Search""), ""xl"")",Chrome 108.0.0.0,,,2022-12-21 00:43:00,2022-12-21 00:43:01,1.370s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:43:01,2022-12-21 00:43:02,0.754s,PASSED
,,,,,,,
Test Cases/BD012_ViewProductBills,Chrome 108.0.0.0,,,2022-12-21 00:43:02,2022-12-21 00:43:16,14.101s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:43:03,2022-12-21 00:43:04,1.360s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:43:04,2022-12-21 00:43:04,0.131s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:43:04,2022-12-21 00:43:08,3.686s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:43:08,2022-12-21 00:43:09,0.994s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:43:09,2022-12-21 00:43:10,0.919s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:43:10,2022-12-21 00:43:10,0.365s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:43:10,2022-12-21 00:43:13,3.114s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:43:13,2022-12-21 00:43:15,1.374s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:43:15,2022-12-21 00:43:16,1.636s,PASSED
,,,,,,,
Test Cases/BD014_AddProductBills,Chrome 108.0.0.0,,,2022-12-21 00:43:16,2022-12-21 00:44:15,58.908s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:43:17,2022-12-21 00:43:18,1.490s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:43:18,2022-12-21 00:43:18,0.128s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:43:18,2022-12-21 00:43:58,40.008s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:43:58,2022-12-21 00:43:59,0.974s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:43:59,2022-12-21 00:44:00,0.832s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:44:00,2022-12-21 00:44:01,0.620s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:44:01,2022-12-21 00:44:04,3.368s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:44:04,2022-12-21 00:44:06,1.481s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:44:06,2022-12-21 00:44:07,0.975s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:44:07,2022-12-21 00:44:08,1.045s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:44:08,2022-12-21 00:44:08,0.817s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Bootcamp QE"")",Chrome 108.0.0.0,,,2022-12-21 00:44:08,2022-12-21 00:44:09,0.897s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:44:09,2022-12-21 00:44:10,1.020s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Pendidikan"", true)",Chrome 108.0.0.0,,,2022-12-21 00:44:10,2022-12-21 00:44:12,1.287s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:44:12,2022-12-21 00:44:13,0.965s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:44:13,2022-12-21 00:44:13,0.528s,PASSED
"click(findTestObject(""Daily/Close""))",Chrome 108.0.0.0,,,2022-12-21 00:44:13,2022-12-21 00:44:14,1.353s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:44:14,2022-12-21 00:44:15,0.622s,PASSED
,,,,,,,
Test Cases/BD015_BillsWithoutGambar,Chrome 108.0.0.0,,,2022-12-21 00:44:15,2022-12-21 00:44:37,21.859s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:44:16,2022-12-21 00:44:17,1.324s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:44:17,2022-12-21 00:44:17,0.134s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:44:17,2022-12-21 00:44:24,6.967s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:44:24,2022-12-21 00:44:25,0.941s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:44:25,2022-12-21 00:44:26,0.900s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:44:26,2022-12-21 00:44:26,0.405s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:44:26,2022-12-21 00:44:29,3.055s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:44:29,2022-12-21 00:44:30,0.571s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:44:30,2022-12-21 00:44:31,1.076s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:44:31,2022-12-21 00:44:32,1.157s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Bootcamp QE"")",Chrome 108.0.0.0,,,2022-12-21 00:44:32,2022-12-21 00:44:33,0.939s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:44:33,2022-12-21 00:44:34,0.815s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Pendidikan"", true)",Chrome 108.0.0.0,,,2022-12-21 00:44:34,2022-12-21 00:44:35,1.249s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:44:35,2022-12-21 00:44:36,0.777s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:44:36,2022-12-21 00:44:36,0.506s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:44:36,2022-12-21 00:44:37,0.621s,PASSED
,,,,,,,
Test Cases/BD016_BillsWithoutKodeProduk,Chrome 108.0.0.0,,,2022-12-21 00:44:37,2022-12-21 00:44:56,18.951s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:44:37,2022-12-21 00:44:39,1.303s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:44:39,2022-12-21 00:44:39,0.124s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:44:39,2022-12-21 00:44:43,4.056s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:44:43,2022-12-21 00:44:44,0.846s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:44:44,2022-12-21 00:44:44,0.798s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:44:44,2022-12-21 00:44:45,0.505s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:44:45,2022-12-21 00:44:48,3.034s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:44:48,2022-12-21 00:44:48,0.567s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:44:48,2022-12-21 00:44:50,1.085s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:44:50,2022-12-21 00:44:51,1.145s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Bootcamp QE"")",Chrome 108.0.0.0,,,2022-12-21 00:44:51,2022-12-21 00:44:52,0.926s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:44:52,2022-12-21 00:44:53,1.017s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Pendidikan"", true)",Chrome 108.0.0.0,,,2022-12-21 00:44:53,2022-12-21 00:44:54,1.248s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:44:54,2022-12-21 00:44:55,0.895s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:44:55,2022-12-21 00:44:55,0.517s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:44:55,2022-12-21 00:44:56,0.644s,PASSED
,,,,,,,
Test Cases/BD017_BillsWihoutDeskripsi,Chrome 108.0.0.0,,,2022-12-21 00:44:56,2022-12-21 00:45:15,19.266s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:44:56,2022-12-21 00:44:57,1.157s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:44:57,2022-12-21 00:44:57,0.120s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:44:57,2022-12-21 00:45:01,3.444s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:45:01,2022-12-21 00:45:02,1.098s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:45:02,2022-12-21 00:45:03,1.048s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:45:03,2022-12-21 00:45:04,0.538s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:45:04,2022-12-21 00:45:07,3.184s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:45:07,2022-12-21 00:45:08,0.741s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:45:08,2022-12-21 00:45:09,1.026s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:45:09,2022-12-21 00:45:10,1.211s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:45:10,2022-12-21 00:45:11,0.915s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:45:11,2022-12-21 00:45:12,1.005s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Pendidikan"", true)",Chrome 108.0.0.0,,,2022-12-21 00:45:12,2022-12-21 00:45:13,1.352s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:45:13,2022-12-21 00:45:14,0.882s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:45:14,2022-12-21 00:45:14,0.565s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:45:14,2022-12-21 00:45:15,0.742s,PASSED
,,,,,,,
Test Cases/BD018_BillsWihoutNominal,Chrome 108.0.0.0,,,2022-12-21 00:45:15,2022-12-21 00:45:36,20.285s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:45:16,2022-12-21 00:45:17,1.639s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:45:17,2022-12-21 00:45:17,0.158s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:45:17,2022-12-21 00:45:21,3.734s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:45:21,2022-12-21 00:45:22,1.156s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:45:22,2022-12-21 00:45:23,0.974s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:45:23,2022-12-21 00:45:24,0.453s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:45:24,2022-12-21 00:45:27,3.099s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:45:27,2022-12-21 00:45:28,0.710s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:45:28,2022-12-21 00:45:29,0.998s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:45:29,2022-12-21 00:45:30,1.547s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:45:30,2022-12-21 00:45:31,1.099s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Bootcamp QE"")",Chrome 108.0.0.0,,,2022-12-21 00:45:31,2022-12-21 00:45:32,0.878s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Pendidikan"", true)",Chrome 108.0.0.0,,,2022-12-21 00:45:32,2022-12-21 00:45:33,1.307s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:45:33,2022-12-21 00:45:34,0.933s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:45:34,2022-12-21 00:45:35,0.529s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:45:35,2022-12-21 00:45:36,0.652s,PASSED
,,,,,,,
Test Cases/BD019_BillsWithoutKategori,Chrome 108.0.0.0,,,2022-12-21 00:45:36,2022-12-21 00:47:10,1m - 34.860s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:45:36,2022-12-21 00:45:37,1.280s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:45:37,2022-12-21 00:45:37,0.132s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:45:37,2022-12-21 00:46:56,1m - 18.799s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:46:56,2022-12-21 00:46:57,1.034s,PASSED
